Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	br_lengths[136]	br_lengths[137]	br_lengths[138]	br_lengths[139]	br_lengths[140]	br_lengths[141]	br_lengths[142]	br_lengths[143]	br_lengths[144]	br_lengths[145]	br_lengths[146]	br_lengths[147]	br_lengths[148]	br_lengths[149]	br_lengths[150]	br_lengths[151]	br_lengths[152]	br_lengths[153]	br_lengths[154]	br_lengths[155]	br_lengths[156]	br_lengths[157]	br_lengths[158]	br_lengths[159]	br_lengths[160]	br_lengths[161]	br_lengths[162]	br_lengths[163]	br_lengths[164]	br_lengths[165]	br_lengths[166]	br_lengths[167]	br_lengths[168]	br_lengths[169]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	rel_br_lengths[136]	rel_br_lengths[137]	rel_br_lengths[138]	rel_br_lengths[139]	rel_br_lengths[140]	rel_br_lengths[141]	rel_br_lengths[142]	rel_br_lengths[143]	rel_br_lengths[144]	rel_br_lengths[145]	rel_br_lengths[146]	rel_br_lengths[147]	rel_br_lengths[148]	rel_br_lengths[149]	rel_br_lengths[150]	rel_br_lengths[151]	rel_br_lengths[152]	rel_br_lengths[153]	rel_br_lengths[154]	rel_br_lengths[155]	rel_br_lengths[156]	rel_br_lengths[157]	rel_br_lengths[158]	rel_br_lengths[159]	rel_br_lengths[160]	rel_br_lengths[161]	rel_br_lengths[162]	rel_br_lengths[163]	rel_br_lengths[164]	rel_br_lengths[165]	rel_br_lengths[166]	rel_br_lengths[167]	rel_br_lengths[168]	rel_br_lengths[169]	stationaryDist[1]	stationaryDist[2]	tree_length
0	183.8905	-158.6152	342.5057	0.00119659	0.000499208	0.000953433	0.000789846	0.000686443	0.00137726	1.25075e-05	0.00413333	0.000458372	0.000962575	0.00374647	0.00100128	0.00346541	0.00106881	0.000167434	2.41957e-05	0.00122394	0.00263081	0.000209375	0.00299897	0.000197507	0.00101953	0.00105733	0.000247849	0.000424712	4.4727e-05	0.000823743	0.000122804	0.000215842	0.000294077	0.00208885	0.00217031	0.00094601	0.00287629	0.000252105	0.00133035	0.000373115	0.000281358	0.000262521	0.00102425	0.000938861	0.0003346	0.00112608	0.000560865	0.000277527	0.00211672	0.000260779	0.00311892	0.0021097	0.00193525	0.000328037	0.000560976	0.000346558	0.0021142	0.000372874	0.00113528	0.00092919	0.004518	0.00203541	0.000853228	6.38928e-05	0.000771024	0.00123006	0.000177506	0.00137313	1.07975e-06	2.75858e-05	0.00201	0.000522398	0.00420755	0.000108411	0.00108006	0.000159555	0.000327413	7.51901e-06	0.000224654	9.00765e-05	0.00186631	0.00209975	0.000308488	0.00408493	0.00337004	0.00617966	0.000191961	0.000924691	0.00359729	0.000312674	0.000590888	0.000323682	0.000538654	0.000185801	0.000626517	0.00122949	0.00263938	0.000154781	0.00258759	0.000241695	0.000514058	0.000915007	0.00146408	0.00256256	0.00125245	3.5813e-05	0.00228963	0.00010325	0.00209491	0.00420439	3.35525e-05	0.00594309	0.00047576	0.00258219	0.00734387	0.000683494	0.000368175	0.0016281	0.000523593	0.00219058	0.00719984	0.000500431	0.000917131	0.00372476	0.00158169	0.000911846	0.00199029	0.000604097	0.000285173	0.000674447	0.000682034	0.000220272	0.000237198	0.00368169	0.000321276	0.00153348	0.00207864	0.000863055	0.00142678	0.00127879	0.000470034	0.000342873	0.000305754	0.00266115	0.000225101	1.33037e-05	0.00114985	7.22312e-05	0.000690752	0.00152103	0.00750702	0.00145145	0.00202353	0.015148	0.000473643	0.000773541	0.00176152	0.00212435	0.000909891	0.00107557	0.000131563	0.00230026	0.00049797	0.00390284	0.000169487	0.00307031	0.00142764	0.00397002	0.00369206	0.000462651	0.000454414	0.000179114	1.37358	0.45209	0.4243649	1.575635	0.994998	0.997557	0.999237	1.00076	1.00245	1.00503	0.003625842	3.712926	4.456145	0.00492528	0.00205479	0.00392441	0.00325108	0.00282546	0.00566892	5.1482e-05	0.0170132	0.0018867	0.00396204	0.0154208	0.00412135	0.0142639	0.00439931	0.000689174	9.95917e-05	0.00503783	0.0108286	0.000861805	0.012344	0.000812956	0.00419649	0.00435205	0.00102017	0.00174815	0.0001841	0.0033906	0.000505471	0.000888425	0.00121045	0.0085979	0.00893317	0.00389386	0.0118391	0.00103769	0.00547585	0.00153577	0.0011581	0.00108056	0.0042159	0.00386443	0.00137724	0.00463505	0.00230857	0.00114232	0.00871259	0.00107339	0.0128378	0.00868371	0.00796567	0.00135023	0.00230903	0.00142646	0.00870222	0.00153478	0.00467291	0.00382463	0.0185965	0.00837792	0.00351196	0.000262988	0.0031736	0.00506302	0.000730629	0.00565192	4.44436e-06	0.000113546	0.00827333	0.00215024	0.0173187	0.00044623	0.00444561	0.000656742	0.00134766	3.09489e-05	0.000924694	0.000370763	0.00768188	0.00864277	0.00126977	0.0168139	0.0138714	0.025436	0.000790129	0.00380611	0.0148068	0.00128699	0.00243214	0.0013323	0.00221715	0.000764775	0.0025788	0.00506068	0.0108639	0.000637093	0.0106507	0.000994836	0.00211591	0.00376625	0.00602629	0.0105477	0.00515519	0.00014741	0.00942431	0.000424987	0.00862284	0.0173056	0.000138105	0.0244623	0.00195827	0.0106285	0.030228	0.00281332	0.00151544	0.0067014	0.00215515	0.00901663	0.0296352	0.00205982	0.00377499	0.0153315	0.00651038	0.00375324	0.00819222	0.00248652	0.0011738	0.00277608	0.00280731	0.00090666	0.000976329	0.0151542	0.0013224	0.00631193	0.00855586	0.00355241	0.00587277	0.00526361	0.0019347	0.0014113	0.00125851	0.0109535	0.000926535	5.4759e-05	0.00473287	0.00029731	0.0028432	0.00626071	0.0308995	0.00597432	0.00832902	0.0623504	0.00194956	0.00318396	0.00725057	0.008744	0.00374519	0.00442713	0.000541523	0.00946807	0.00204969	0.0160644	0.000697625	0.0126377	0.00587629	0.016341	0.0151968	0.00190431	0.00187041	0.000737249	0.787818	0.212182	0.2429492
36	189.8551	-152.6506	342.5057	0.00119659	0.000499208	0.000953433	0.000789846	0.000686443	0.00137726	1.25075e-05	0.00413333	0.000458372	0.000962575	0.00374647	0.00100128	0.00346541	0.00106881	0.000167434	2.41957e-05	0.00122394	0.00263081	0.000209375	0.00299897	0.000197507	0.00101953	0.00105733	0.000247849	0.000424712	4.4727e-05	0.000823743	0.000122804	0.000215842	0.000294077	0.00208885	0.00217031	0.00094601	0.00287629	0.000252105	0.00133035	0.000373115	0.000281358	0.000262521	0.00102425	0.000938861	0.0003346	0.00112608	0.000560865	0.000277527	0.00211672	0.000260779	0.00311892	0.0021097	0.00193525	0.000328037	0.000560976	0.000346558	0.0021142	0.000372874	0.00113528	0.00092919	0.004518	0.00203541	0.000853228	6.38928e-05	0.000771024	0.00123006	0.000177506	0.00137313	1.07975e-06	2.75858e-05	0.00201	0.000522398	0.00420755	0.000108411	0.00108006	0.000159555	0.000327413	7.51901e-06	0.000224654	9.00765e-05	0.00186631	0.00209975	0.000308488	0.00408493	0.00337004	0.00617966	0.000191961	0.000924691	0.00359729	0.000312674	0.000590888	0.000323682	0.000538654	0.000185801	0.000626517	0.00122949	0.00263938	0.000154781	0.00258759	0.000241695	0.000514058	0.000915007	0.00146408	0.00256256	0.00125245	3.5813e-05	0.00228963	0.00010325	0.00209491	0.00420439	3.35525e-05	0.00594309	0.00047576	0.00258219	0.00734387	0.000683494	0.000368175	0.0016281	0.000523593	0.00219058	0.00719984	0.000500431	0.000917131	0.00372476	0.00158169	0.000911846	0.00199029	0.000604097	0.000285173	0.000674447	0.000682034	0.000220272	0.000237198	0.00368169	0.000321276	0.00153348	0.00207864	0.000863055	0.00142678	0.00127879	0.000470034	0.000342873	0.000305754	0.00266115	0.000225101	1.33037e-05	0.00114985	7.22312e-05	0.000690752	0.00152103	0.00750702	0.00145145	0.00202353	0.015148	0.000473643	0.000773541	0.00176152	0.00212435	0.000909891	0.00107557	0.000131563	0.00230026	0.00049797	0.00390284	0.000169487	0.00307031	0.00142764	0.00397002	0.00369206	0.000462651	0.000454414	0.000179114	1.37358	0.45209	0.4243649	1.575635	0.994998	0.997557	0.999237	1.00076	1.00245	1.00503	0.003625842	3.712926	4.456145	0.00492528	0.00205479	0.00392441	0.00325108	0.00282546	0.00566892	5.1482e-05	0.0170132	0.0018867	0.00396204	0.0154208	0.00412135	0.0142639	0.00439931	0.000689174	9.95917e-05	0.00503783	0.0108286	0.000861805	0.012344	0.000812956	0.00419649	0.00435205	0.00102017	0.00174815	0.0001841	0.0033906	0.000505471	0.000888425	0.00121045	0.0085979	0.00893317	0.00389386	0.0118391	0.00103769	0.00547585	0.00153577	0.0011581	0.00108056	0.0042159	0.00386443	0.00137724	0.00463505	0.00230857	0.00114232	0.00871259	0.00107339	0.0128378	0.00868371	0.00796567	0.00135023	0.00230903	0.00142646	0.00870222	0.00153478	0.00467291	0.00382463	0.0185965	0.00837792	0.00351196	0.000262988	0.0031736	0.00506302	0.000730629	0.00565192	4.44436e-06	0.000113546	0.00827333	0.00215024	0.0173187	0.00044623	0.00444561	0.000656742	0.00134766	3.09489e-05	0.000924694	0.000370763	0.00768188	0.00864277	0.00126977	0.0168139	0.0138714	0.025436	0.000790129	0.00380611	0.0148068	0.00128699	0.00243214	0.0013323	0.00221715	0.000764775	0.0025788	0.00506068	0.0108639	0.000637093	0.0106507	0.000994836	0.00211591	0.00376625	0.00602629	0.0105477	0.00515519	0.00014741	0.00942431	0.000424987	0.00862284	0.0173056	0.000138105	0.0244623	0.00195827	0.0106285	0.030228	0.00281332	0.00151544	0.0067014	0.00215515	0.00901663	0.0296352	0.00205982	0.00377499	0.0153315	0.00651038	0.00375324	0.00819222	0.00248652	0.0011738	0.00277608	0.00280731	0.00090666	0.000976329	0.0151542	0.0013224	0.00631193	0.00855586	0.00355241	0.00587277	0.00526361	0.0019347	0.0014113	0.00125851	0.0109535	0.000926535	5.4759e-05	0.00473287	0.00029731	0.0028432	0.00626071	0.0308995	0.00597432	0.00832902	0.0623504	0.00194956	0.00318396	0.00725057	0.008744	0.00374519	0.00442713	0.000541523	0.00946807	0.00204969	0.0160644	0.000697625	0.0126377	0.00587629	0.016341	0.0151968	0.00190431	0.00187041	0.000737249	0.787818	0.212182	0.2429492
72	189.8444	-152.6613	342.5057	0.00119659	0.000499208	0.000953433	0.000789846	0.000686443	0.00137726	1.25075e-05	0.00413333	0.000458372	0.000962575	0.00374647	0.00100128	0.00346541	0.00106881	0.000167434	2.41957e-05	0.00122394	0.00263081	0.000209375	0.00299897	0.000197507	0.00101953	0.00105733	0.000247849	0.000424712	4.4727e-05	0.000823743	0.000122804	0.000215842	0.000294077	0.00208885	0.00217031	0.00094601	0.00287629	0.000252105	0.00133035	0.000373115	0.000281358	0.000262521	0.00102425	0.000938861	0.0003346	0.00112608	0.000560865	0.000277527	0.00211672	0.000260779	0.00311892	0.0021097	0.00193525	0.000328037	0.000560976	0.000346558	0.0021142	0.000372874	0.00113528	0.00092919	0.004518	0.00203541	0.000853228	6.38928e-05	0.000771024	0.00123006	0.000177506	0.00137313	1.07975e-06	2.75858e-05	0.00201	0.000522398	0.00420755	0.000108411	0.00108006	0.000159555	0.000327413	7.51901e-06	0.000224654	9.00765e-05	0.00186631	0.00209975	0.000308488	0.00408493	0.00337004	0.00617966	0.000191961	0.000924691	0.00359729	0.000312674	0.000590888	0.000323682	0.000538654	0.000185801	0.000626517	0.00122949	0.00263938	0.000154781	0.00258759	0.000241695	0.000514058	0.000915007	0.00146408	0.00256256	0.00125245	3.5813e-05	0.00228963	0.00010325	0.00209491	0.00420439	3.35525e-05	0.00594309	0.00047576	0.00258219	0.00734387	0.000683494	0.000368175	0.0016281	0.000523593	0.00219058	0.00719984	0.000500431	0.000917131	0.00372476	0.00158169	0.000911846	0.00199029	0.000604097	0.000285173	0.000674447	0.000682034	0.000220272	0.000237198	0.00368169	0.000321276	0.00153348	0.00207864	0.000863055	0.00142678	0.00127879	0.000470034	0.000342873	0.000305754	0.00266115	0.000225101	1.33037e-05	0.00114985	7.22312e-05	0.000690752	0.00152103	0.00750702	0.00145145	0.00202353	0.015148	0.000473643	0.000773541	0.00176152	0.00212435	0.000909891	0.00107557	0.000131563	0.00230026	0.00049797	0.00390284	0.000169487	0.00307031	0.00142764	0.00397002	0.00369206	0.000462651	0.000454414	0.000179114	1.37358	0.45209	0.4243649	1.575635	0.994998	0.997557	0.999237	1.00076	1.00245	1.00503	0.003625842	3.712926	4.456145	0.00492528	0.00205479	0.00392441	0.00325108	0.00282546	0.00566892	5.1482e-05	0.0170132	0.0018867	0.00396204	0.0154208	0.00412135	0.0142639	0.00439931	0.000689174	9.95917e-05	0.00503783	0.0108286	0.000861805	0.012344	0.000812956	0.00419649	0.00435205	0.00102017	0.00174815	0.0001841	0.0033906	0.000505471	0.000888425	0.00121045	0.0085979	0.00893317	0.00389386	0.0118391	0.00103769	0.00547585	0.00153577	0.0011581	0.00108056	0.0042159	0.00386443	0.00137724	0.00463505	0.00230857	0.00114232	0.00871259	0.00107339	0.0128378	0.00868371	0.00796567	0.00135023	0.00230903	0.00142646	0.00870222	0.00153478	0.00467291	0.00382463	0.0185965	0.00837792	0.00351196	0.000262988	0.0031736	0.00506302	0.000730629	0.00565192	4.44436e-06	0.000113546	0.00827333	0.00215024	0.0173187	0.00044623	0.00444561	0.000656742	0.00134766	3.09489e-05	0.000924694	0.000370763	0.00768188	0.00864277	0.00126977	0.0168139	0.0138714	0.025436	0.000790129	0.00380611	0.0148068	0.00128699	0.00243214	0.0013323	0.00221715	0.000764775	0.0025788	0.00506068	0.0108639	0.000637093	0.0106507	0.000994836	0.00211591	0.00376625	0.00602629	0.0105477	0.00515519	0.00014741	0.00942431	0.000424987	0.00862284	0.0173056	0.000138105	0.0244623	0.00195827	0.0106285	0.030228	0.00281332	0.00151544	0.0067014	0.00215515	0.00901663	0.0296352	0.00205982	0.00377499	0.0153315	0.00651038	0.00375324	0.00819222	0.00248652	0.0011738	0.00277608	0.00280731	0.00090666	0.000976329	0.0151542	0.0013224	0.00631193	0.00855586	0.00355241	0.00587277	0.00526361	0.0019347	0.0014113	0.00125851	0.0109535	0.000926535	5.4759e-05	0.00473287	0.00029731	0.0028432	0.00626071	0.0308995	0.00597432	0.00832902	0.0623504	0.00194956	0.00318396	0.00725057	0.008744	0.00374519	0.00442713	0.000541523	0.00946807	0.00204969	0.0160644	0.000697625	0.0126377	0.00587629	0.016341	0.0151968	0.00190431	0.00187041	0.000737249	0.787818	0.212182	0.2429492
108	189.5774	-152.9283	342.5057	0.00119659	0.000499208	0.000953433	0.000789846	0.000686443	0.00137726	1.25075e-05	0.00413333	0.000458372	0.000962575	0.00374647	0.00100128	0.00346541	0.00106881	0.000167434	2.41957e-05	0.00122394	0.00263081	0.000209375	0.00299897	0.000197507	0.00101953	0.00105733	0.000247849	0.000424712	4.4727e-05	0.000823743	0.000122804	0.000215842	0.000294077	0.00208885	0.00217031	0.00094601	0.00287629	0.000252105	0.00133035	0.000373115	0.000281358	0.000262521	0.00102425	0.000938861	0.0003346	0.00112608	0.000560865	0.000277527	0.00211672	0.000260779	0.00311892	0.0021097	0.00193525	0.000328037	0.000560976	0.000346558	0.0021142	0.000372874	0.00113528	0.00092919	0.004518	0.00203541	0.000853228	6.38928e-05	0.000771024	0.00123006	0.000177506	0.00137313	1.07975e-06	2.75858e-05	0.00201	0.000522398	0.00420755	0.000108411	0.00108006	0.000159555	0.000327413	7.51901e-06	0.000224654	9.00765e-05	0.00186631	0.00209975	0.000308488	0.00408493	0.00337004	0.00617966	0.000191961	0.000924691	0.00359729	0.000312674	0.000590888	0.000323682	0.000538654	0.000185801	0.000626517	0.00122949	0.00263938	0.000154781	0.00258759	0.000241695	0.000514058	0.000915007	0.00146408	0.00256256	0.00125245	3.5813e-05	0.00228963	0.00010325	0.00209491	0.00420439	3.35525e-05	0.00594309	0.00047576	0.00258219	0.00734387	0.000683494	0.000368175	0.0016281	0.000523593	0.00219058	0.00719984	0.000500431	0.000917131	0.00372476	0.00158169	0.000911846	0.00199029	0.000604097	0.000285173	0.000674447	0.000682034	0.000220272	0.000237198	0.00368169	0.000321276	0.00153348	0.00207864	0.000863055	0.00142678	0.00127879	0.000470034	0.000342873	0.000305754	0.00266115	0.000225101	1.33037e-05	0.00114985	7.22312e-05	0.000690752	0.00152103	0.00750702	0.00145145	0.00202353	0.015148	0.000473643	0.000773541	0.00176152	0.00212435	0.000909891	0.00107557	0.000131563	0.00230026	0.00049797	0.00390284	0.000169487	0.00307031	0.00142764	0.00397002	0.00369206	0.000462651	0.000454414	0.000179114	1.37358	0.45209	0.4243649	1.575635	0.994998	0.997557	0.999237	1.00076	1.00245	1.00503	0.003625842	3.712926	4.456145	0.00492528	0.00205479	0.00392441	0.00325108	0.00282546	0.00566892	5.1482e-05	0.0170132	0.0018867	0.00396204	0.0154208	0.00412135	0.0142639	0.00439931	0.000689174	9.95917e-05	0.00503783	0.0108286	0.000861805	0.012344	0.000812956	0.00419649	0.00435205	0.00102017	0.00174815	0.0001841	0.0033906	0.000505471	0.000888425	0.00121045	0.0085979	0.00893317	0.00389386	0.0118391	0.00103769	0.00547585	0.00153577	0.0011581	0.00108056	0.0042159	0.00386443	0.00137724	0.00463505	0.00230857	0.00114232	0.00871259	0.00107339	0.0128378	0.00868371	0.00796567	0.00135023	0.00230903	0.00142646	0.00870222	0.00153478	0.00467291	0.00382463	0.0185965	0.00837792	0.00351196	0.000262988	0.0031736	0.00506302	0.000730629	0.00565192	4.44436e-06	0.000113546	0.00827333	0.00215024	0.0173187	0.00044623	0.00444561	0.000656742	0.00134766	3.09489e-05	0.000924694	0.000370763	0.00768188	0.00864277	0.00126977	0.0168139	0.0138714	0.025436	0.000790129	0.00380611	0.0148068	0.00128699	0.00243214	0.0013323	0.00221715	0.000764775	0.0025788	0.00506068	0.0108639	0.000637093	0.0106507	0.000994836	0.00211591	0.00376625	0.00602629	0.0105477	0.00515519	0.00014741	0.00942431	0.000424987	0.00862284	0.0173056	0.000138105	0.0244623	0.00195827	0.0106285	0.030228	0.00281332	0.00151544	0.0067014	0.00215515	0.00901663	0.0296352	0.00205982	0.00377499	0.0153315	0.00651038	0.00375324	0.00819222	0.00248652	0.0011738	0.00277608	0.00280731	0.00090666	0.000976329	0.0151542	0.0013224	0.00631193	0.00855586	0.00355241	0.00587277	0.00526361	0.0019347	0.0014113	0.00125851	0.0109535	0.000926535	5.4759e-05	0.00473287	0.00029731	0.0028432	0.00626071	0.0308995	0.00597432	0.00832902	0.0623504	0.00194956	0.00318396	0.00725057	0.008744	0.00374519	0.00442713	0.000541523	0.00946807	0.00204969	0.0160644	0.000697625	0.0126377	0.00587629	0.016341	0.0151968	0.00190431	0.00187041	0.000737249	0.787818	0.212182	0.2429492
